,Corrected Time / s,Time / s,Current / A,Potential / V,Scan,Index
5241,-2.00378,49.5453,-0.19809,-2.00439,2,12360
5242,-2.00272,49.5488,-0.19809,-2.00317,2,12361
5243,-2.00165,49.5524,-0.197815,-2.00195,2,12362
5244,-2.00058,49.556,-0.197632,-2.00073,2,12363
5245,-1.99951,49.5595,-0.197479,-1.99982,2,12364
5246,-1.99844,49.5631,-0.197144,-1.99829,2,12365
5247,-1.99738,49.5666,-0.197083,-1.99768,2,12366
5248,-1.99631,49.5702,-0.196991,-1.99677,2,12367
5249,-1.99524,49.5738,-0.196716,-1.99554,2,12368
5250,-1.99417,49.5773,-0.19632,-1.99402,2,12369
5251,-1.9931,49.5809,-0.19635,-1.99341,2,12370
5252,-1.99203,49.5844,-0.195953,-1.99219,2,12371
5253,-1.99097,49.588,-0.195923,-1.99097,2,12372
5254,-1.9899,49.5916,-0.195648,-1.99036,2,12373
5255,-1.98883,49.5951,-0.195679,-1.98944,2,12374
5256,-1.98776,49.5987,-0.195496,-1.98822,2,12375
5257,-1.98669,49.6022,-0.195343,-1.987,2,12376
5258,-1.98563,49.6058,-0.19516,-1.98608,2,12377
5259,-1.98456,49.6094,-0.194946,-1.98547,2,12378
5260,-1.98349,49.6129,-0.194733,-1.98364,2,12379
5261,-1.98242,49.6165,-0.194641,-1.98242,2,12380
5262,-1.98135,49.62,-0.194489,-1.9812,2,12381
5263,-1.98029,49.6236,-0.194397,-1.98059,2,12382
5264,-1.97922,49.6272,-0.194183,-1.97937,2,12383
5265,-1.97815,49.6307,-0.194092,-1.97876,2,12384
5266,-1.97708,49.6343,-0.193909,-1.97754,2,12385
5267,-1.97601,49.6378,-0.193878,-1.97632,2,12386
5268,-1.97495,49.6414,-0.193756,-1.9754,2,12387
5269,-1.97388,49.645,-0.193604,-1.97357,2,12388
5270,-1.97281,49.6485,-0.193451,-1.97327,2,12389
5271,-1.97174,49.6521,-0.19339,-1.97174,2,12390
5272,-1.97067,49.6556,-0.193298,-1.97052,2,12391
5273,-1.9696,49.6592,-0.193207,-1.97083,2,12392
5274,-1.96854,49.6628,-0.193207,-1.96899,2,12393
5275,-1.96747,49.6663,-0.193268,-1.96777,2,12394
5276,-1.9664,49.6699,-0.193054,-1.96655,2,12395
5277,-1.96533,49.6734,-0.192993,-1.96533,2,12396
5278,-1.96426,49.677,-0.19278,-1.96442,2,12397
5279,-1.9632,49.6806,-0.192719,-1.9632,2,12398
5280,-1.96213,49.6841,-0.192627,-1.96228,2,12399
5281,-1.96106,49.6877,-0.192596,-1.96167,2,12400
5282,-1.95999,49.6912,-0.192413,-1.96075,2,12401
5283,-1.95892,49.6948,-0.192413,-1.95953,2,12402
5284,-1.95786,49.6984,-0.192444,-1.95801,2,12403
5285,-1.95679,49.7019,-0.192261,-1.95679,2,12404
5286,-1.95572,49.7055,-0.192169,-1.95587,2,12405
5287,-1.95465,49.709,-0.192139,-1.95496,2,12406
5288,-1.95358,49.7126,-0.192017,-1.95435,2,12407
5289,-1.95251,49.7162,-0.191986,-1.95251,2,12408
5290,-1.95145,49.7197,-0.191833,-1.9516,2,12409
5291,-1.95038,49.7233,-0.191742,-1.95099,2,12410
5292,-1.94931,49.7268,-0.19162,-1.95007,2,12411
5293,-1.94824,49.7304,-0.191528,-1.94885,2,12412
5294,-1.94717,49.734,-0.191406,-1.94733,2,12413
5295,-1.94611,49.7375,-0.191315,-1.94672,2,12414
5296,-1.94504,49.7411,-0.191193,-1.94611,2,12415
5297,-1.94397,49.7446,-0.191162,-1.94458,2,12416
5298,-1.9429,49.7482,-0.191101,-1.94336,2,12417
5299,-1.94183,49.7518,-0.191223,-1.94214,2,12418
5300,-1.94077,49.7553,-0.191132,-1.94092,2,12419
5301,-1.9397,49.7589,-0.191071,-1.94031,2,12420
5302,-1.93863,49.7624,-0.190948,-1.93909,2,12421
5303,-1.93756,49.766,-0.190918,-1.93787,2,12422
5304,-1.93649,49.7696,-0.190613,-1.93634,2,12423
5305,-1.93542,49.7731,-0.190582,-1.93542,2,12424
5306,-1.93436,49.7767,-0.190552,-1.93451,2,12425
5307,-1.93329,49.7802,-0.190491,-1.9339,2,12426
5308,-1.93222,49.7838,-0.190308,-1.93237,2,12427
5309,-1.93115,49.7874,-0.190247,-1.93146,2,12428
5310,-1.93008,49.7909,-0.190186,-1.93054,2,12429
5311,-1.92902,49.7945,-0.190216,-1.92963,2,12430
5312,-1.92795,49.798,-0.190155,-1.9281,2,12431
5313,-1.92688,49.8016,-0.190063,-1.92688,2,12432
5314,-1.92581,49.8052,-0.189972,-1.92627,2,12433
5315,-1.92474,49.8087,-0.189911,-1.92505,2,12434
5316,-1.92368,49.8123,-0.189972,-1.92413,2,12435
5317,-1.92261,49.8158,-0.189941,-1.92291,2,12436
5318,-1.92154,49.8194,-0.18985,-1.92169,2,12437
5319,-1.92047,49.823,-0.189728,-1.92078,2,12438
5320,-1.9194,49.8265,-0.189667,-1.91925,2,12439
5321,-1.91833,49.8301,-0.189697,-1.91833,2,12440
5322,-1.91727,49.8336,-0.189728,-1.91742,2,12441
5323,-1.9162,49.8372,-0.189667,-1.9165,2,12442
5324,-1.91513,49.8408,-0.189636,-1.91528,2,12443
5325,-1.91406,49.8443,-0.189514,-1.91467,2,12444
5326,-1.91299,49.8479,-0.189423,-1.91345,2,12445
5327,-1.91193,49.8514,-0.189331,-1.91223,2,12446
5328,-1.91086,49.855,-0.189178,-1.91132,2,12447
5329,-1.90979,49.8586,-0.18924,-1.90979,2,12448
5330,-1.90872,49.8621,-0.18924,-1.90918,2,12449
5331,-1.90765,49.8657,-0.189117,-1.90796,2,12450
5332,-1.90659,49.8692,-0.189087,-1.90643,2,12451
5333,-1.90552,49.8728,-0.189026,-1.90582,2,12452
5334,-1.90445,49.8764,-0.188904,-1.90399,2,12453
5335,-1.90338,49.8799,-0.188843,-1.90369,2,12454
5336,-1.90231,49.8835,-0.188751,-1.90277,2,12455
5337,-1.90125,49.887,-0.188629,-1.90125,2,12456
5338,-1.90018,49.8906,-0.188538,-1.90033,2,12457
5339,-1.89911,49.8942,-0.188538,-1.89941,2,12458
5340,-1.89804,49.8977,-0.188446,-1.89819,2,12459
5341,-1.89697,49.9013,-0.188293,-1.89667,2,12460
5342,-1.8959,49.9048,-0.188202,-1.89697,2,12461
5343,-1.89484,49.9084,-0.18811,-1.89545,2,12462
5344,-1.89377,49.912,-0.188049,-1.89392,2,12463
5345,-1.8927,49.9155,-0.188049,-1.89331,2,12464
5346,-1.89163,49.9191,-0.187988,-1.8927,2,12465
5347,-1.89056,49.9226,-0.187988,-1.89087,2,12466
5348,-1.8895,49.9262,-0.187958,-1.88995,2,12467
5349,-1.88843,49.9298,-0.187836,-1.88873,2,12468
5350,-1.88736,49.9333,-0.187866,-1.88721,2,12469
5351,-1.88629,49.9369,-0.187622,-1.8866,2,12470
5352,-1.88522,49.9404,-0.187561,-1.88568,2,12471
5353,-1.88416,49.944,-0.1875,-1.88446,2,12472
5354,-1.88309,49.9476,-0.187469,-1.88324,2,12473
5355,-1.88202,49.9511,-0.187531,-1.88232,2,12474
5356,-1.88095,49.9547,-0.187347,-1.88141,2,12475
5357,-1.87988,49.9582,-0.187317,-1.87988,2,12476
5358,-1.87881,49.9618,-0.187225,-1.87866,2,12477
5359,-1.87775,49.9654,-0.187164,-1.87805,2,12478
5360,-1.87668,49.9689,-0.187134,-1.87683,2,12479
5361,-1.87561,49.9725,-0.187042,-1.87592,2,12480
5362,-1.87454,49.976,-0.187073,-1.87439,2,12481
5363,-1.87347,49.9796,-0.186859,-1.87347,2,12482
5364,-1.87241,49.9832,-0.186798,-1.87256,2,12483
5365,-1.87134,49.9867,-0.186707,-1.87134,2,12484
5366,-1.87027,49.9903,-0.186584,-1.87073,2,12485
5367,-1.8692,49.9938,-0.186462,-1.8692,2,12486
5368,-1.86813,49.9974,-0.186462,-1.86829,2,12487
5369,-1.86707,50.001,-0.186371,-1.86707,2,12488
5370,-1.866,50.0045,-0.186249,-1.86615,2,12489
5371,-1.86493,50.0081,-0.186035,-1.86493,2,12490
5372,-1.86386,50.0116,-0.186005,-1.86432,2,12491
5373,-1.86279,50.0152,-0.185944,-1.8631,2,12492
5374,-1.86172,50.0188,-0.185944,-1.86127,2,12493
5375,-1.86066,50.0223,-0.18573,-1.86066,2,12494
5376,-1.85959,50.0259,-0.185669,-1.85974,2,12495
5377,-1.85852,50.0294,-0.185547,-1.85883,2,12496
5378,-1.85745,50.033,-0.185547,-1.85791,2,12497
5379,-1.85638,50.0366,-0.185333,-1.85669,2,12498
5380,-1.85532,50.0401,-0.185242,-1.85547,2,12499
5381,-1.85425,50.0437,-0.185059,-1.85455,2,12500
5382,-1.85318,50.0472,-0.185028,-1.85394,2,12501
5383,-1.85211,50.0508,-0.184814,-1.85211,2,12502
5384,-1.85104,50.0544,-0.184784,-1.8512,2,12503
5385,-1.84998,50.0579,-0.184631,-1.85028,2,12504
5386,-1.84891,50.0615,-0.184601,-1.84906,2,12505
5387,-1.84784,50.065,-0.184479,-1.84784,2,12506
5388,-1.84677,50.0686,-0.184357,-1.84723,2,12507
5389,-1.8457,50.0722,-0.184174,-1.84601,2,12508
5390,-1.84464,50.0757,-0.184174,-1.84479,2,12509
5391,-1.84357,50.0793,-0.184052,-1.84387,2,12510
5392,-1.8425,50.0828,-0.18399,-1.84265,2,12511
5393,-1.84143,50.0864,-0.183838,-1.84143,2,12512
5394,-1.84036,50.09,-0.183685,-1.84052,2,12513
5395,-1.83929,50.0935,-0.183624,-1.8396,2,12514
5396,-1.83823,50.0971,-0.183624,-1.83868,2,12515
5397,-1.83716,50.1006,-0.183594,-1.83716,2,12516
5398,-1.83609,50.1042,-0.183319,-1.83563,2,12517
5399,-1.83502,50.1078,-0.183228,-1.83472,2,12518
5400,-1.83395,50.1113,-0.183167,-1.83441,2,12519
5401,-1.83289,50.1149,-0.183044,-1.83289,2,12520
5402,-1.83182,50.1184,-0.182861,-1.83167,2,12521
5403,-1.83075,50.122,-0.18277,-1.83044,2,12522
5404,-1.82968,50.1256,-0.182678,-1.82922,2,12523
5405,-1.82861,50.1291,-0.182831,-1.82861,2,12524
5406,-1.82755,50.1327,-0.182495,-1.8277,2,12525
5407,-1.82648,50.1362,-0.182312,-1.82678,2,12526
5408,-1.82541,50.1398,-0.18222,-1.82556,2,12527
5409,-1.82434,50.1434,-0.182098,-1.82465,2,12528
5410,-1.82327,50.1469,-0.181946,-1.82343,2,12529
5411,-1.8222,50.1505,-0.181793,-1.82251,2,12530
5412,-1.82114,50.154,-0.18161,-1.82037,2,12531
5413,-1.82007,50.1576,-0.181458,-1.82068,2,12532
5414,-1.819,50.1612,-0.181305,-1.81946,2,12533
5415,-1.81793,50.1647,-0.181213,-1.81763,2,12534
5416,-1.81686,50.1683,-0.181122,-1.81732,2,12535
5417,-1.8158,50.1718,-0.180969,-1.8158,2,12536
5418,-1.81473,50.1754,-0.180878,-1.81458,2,12537
5419,-1.81366,50.179,-0.180756,-1.81335,2,12538
5420,-1.81259,50.1825,-0.180603,-1.81274,2,12539
5421,-1.81152,50.1861,-0.18042,-1.81152,2,12540
5422,-1.81046,50.1896,-0.180298,-1.81091,2,12541
5423,-1.80939,50.1932,-0.180206,-1.80939,2,12542
5424,-1.80832,50.1968,-0.180054,-1.80817,2,12543
5425,-1.80725,50.2003,-0.180023,-1.80695,2,12544
5426,-1.80618,50.2039,-0.179749,-1.80634,2,12545
5427,-1.80511,50.2074,-0.179596,-1.80511,2,12546
5428,-1.80405,50.211,-0.179535,-1.8042,2,12547
5429,-1.80298,50.2146,-0.179321,-1.80328,2,12548
5430,-1.80191,50.2181,-0.179199,-1.80206,2,12549
5431,-1.80084,50.2217,-0.179077,-1.80023,2,12550
5432,-1.79977,50.2252,-0.179138,-1.79993,2,12551
5433,-1.79871,50.2288,-0.178894,-1.79901,2,12552
5434,-1.79764,50.2324,-0.178741,-1.79779,2,12553
5435,-1.79657,50.2359,-0.178528,-1.79626,2,12554
5436,-1.7955,50.2395,-0.178436,-1.79535,2,12555
5437,-1.79443,50.243,-0.178314,-1.79443,2,12556
5438,-1.79337,50.2466,-0.178131,-1.79321,2,12557
5439,-1.7923,50.2502,-0.177979,-1.7923,2,12558
5440,-1.79123,50.2537,-0.177826,-1.79108,2,12559
5441,-1.79016,50.2573,-0.177673,-1.78986,2,12560
5442,-1.78909,50.2608,-0.17749,-1.78864,2,12561
5443,-1.78802,50.2644,-0.177338,-1.78802,2,12562
5444,-1.78696,50.268,-0.177185,-1.78711,2,12563
5445,-1.78589,50.2715,-0.177002,-1.78589,2,12564
5446,-1.78482,50.2751,-0.176849,-1.78467,2,12565
5447,-1.78375,50.2786,-0.176666,-1.78345,2,12566
5448,-1.78268,50.2822,-0.176636,-1.78284,2,12567
5449,-1.78162,50.2858,-0.176483,-1.78162,2,12568
5450,-1.78055,50.2893,-0.1763,-1.7807,2,12569
5451,-1.77948,50.2929,-0.176147,-1.77948,2,12570
5452,-1.77841,50.2964,-0.175964,-1.77826,2,12571
5453,-1.77734,50.3,-0.175873,-1.77734,2,12572
5454,-1.77628,50.3036,-0.17569,-1.77643,2,12573
5455,-1.77521,50.3071,-0.175537,-1.77551,2,12574
5456,-1.77414,50.3107,-0.175171,-1.77399,2,12575
5457,-1.77307,50.3142,-0.17511,-1.77368,2,12576
5458,-1.772,50.3178,-0.174957,-1.77216,2,12577
5459,-1.77094,50.3214,-0.174896,-1.77063,2,12578
5460,-1.76987,50.3249,-0.174561,-1.77002,2,12579
5461,-1.7688,50.3285,-0.1745,-1.7688,2,12580
5462,-1.76773,50.332,-0.174225,-1.76788,2,12581
5463,-1.76666,50.3356,-0.174255,-1.76666,2,12582
5464,-1.76559,50.3392,-0.174011,-1.76544,2,12583
5465,-1.76453,50.3427,-0.173889,-1.76453,2,12584
5466,-1.76346,50.3463,-0.173584,-1.76361,2,12585
5467,-1.76239,50.3498,-0.173584,-1.76239,2,12586
5468,-1.76132,50.3534,-0.173309,-1.76117,2,12587
5469,-1.76025,50.357,-0.173279,-1.76025,2,12588
5470,-1.75919,50.3605,-0.172943,-1.75934,2,12589
5471,-1.75812,50.3641,-0.172943,-1.75812,2,12590
5472,-1.75705,50.3676,-0.172729,-1.7572,2,12591
5473,-1.75598,50.3712,-0.172516,-1.75568,2,12592
5474,-1.75491,50.3748,-0.172302,-1.75476,2,12593
5475,-1.75385,50.3783,-0.172211,-1.75354,2,12594
5476,-1.75278,50.3819,-0.172028,-1.75293,2,12595
5477,-1.75171,50.3854,-0.171997,-1.75201,2,12596
5478,-1.75064,50.389,-0.171722,-1.75018,2,12597
5479,-1.74957,50.3926,-0.171631,-1.75018,2,12598
5480,-1.7485,50.3961,-0.171417,-1.74835,2,12599
5481,-1.74744,50.3997,-0.171173,-1.74744,2,12600
5482,-1.74637,50.4032,-0.171021,-1.74561,2,12601
5483,-1.7453,50.4068,-0.170868,-1.745,2,12602
5484,-1.74423,50.4104,-0.170685,-1.74377,2,12603
5485,-1.74316,50.4139,-0.170563,-1.74286,2,12604
5486,-1.7421,50.4175,-0.170288,-1.74194,2,12605
5487,-1.74103,50.421,-0.170227,-1.74133,2,12606
5488,-1.73996,50.4246,-0.169891,-1.73981,2,12607
5489,-1.73889,50.4282,-0.169891,-1.73889,2,12608
5490,-1.73782,50.4317,-0.169525,-1.73767,2,12609
5491,-1.73676,50.4353,-0.169495,-1.73676,2,12610
5492,-1.73569,50.4388,-0.169312,-1.73492,2,12611
5493,-1.73462,50.4424,-0.168976,-1.73431,2,12612
5494,-1.73355,50.446,-0.168854,-1.7337,2,12613
5495,-1.73248,50.4495,-0.168732,-1.73248,2,12614
5496,-1.73141,50.4531,-0.168549,-1.73157,2,12615
5497,-1.73035,50.4566,-0.168396,-1.73035,2,12616
5498,-1.72928,50.4602,-0.168152,-1.72852,2,12617
5499,-1.72821,50.4638,-0.16803,-1.72821,2,12618
5500,-1.72714,50.4673,-0.167877,-1.72729,2,12619
5501,-1.72607,50.4709,-0.167725,-1.72638,2,12620
5502,-1.72501,50.4744,-0.167419,-1.72546,2,12621
5503,-1.72394,50.478,-0.167358,-1.72333,2,12622
5504,-1.72287,50.4816,-0.167297,-1.72272,2,12623
5505,-1.7218,50.4851,-0.167084,-1.7215,2,12624
5506,-1.72073,50.4887,-0.16687,-1.72028,2,12625
5507,-1.71967,50.4922,-0.166748,-1.71967,2,12626
5508,-1.7186,50.4958,-0.166443,-1.71936,2,12627
5509,-1.71753,50.4994,-0.166382,-1.71753,2,12628
5510,-1.71646,50.5029,-0.166107,-1.71631,2,12629
5511,-1.71539,50.5065,-0.165924,-1.71509,2,12630
5512,-1.71432,50.51,-0.165741,-1.71448,2,12631
5513,-1.71326,50.5136,-0.165497,-1.71356,2,12632
5514,-1.71219,50.5172,-0.165344,-1.71204,2,12633
5515,-1.71112,50.5207,-0.165253,-1.71112,2,12634
5516,-1.71005,50.5243,-0.164948,-1.71051,2,12635
5517,-1.70898,50.5278,-0.164703,-1.70868,2,12636
5518,-1.70792,50.5314,-0.164581,-1.70776,2,12637
5519,-1.70685,50.535,-0.164429,-1.70715,2,12638
5520,-1.70578,50.5385,-0.164215,-1.70593,2,12639
5521,-1.70471,50.5421,-0.164032,-1.70441,2,12640
5522,-1.70364,50.5456,-0.163788,-1.7041,2,12641
5523,-1.70258,50.5492,-0.163605,-1.70258,2,12642
5524,-1.70151,50.5528,-0.163452,-1.70166,2,12643
5525,-1.70044,50.5563,-0.163239,-1.70044,2,12644
5526,-1.69937,50.5599,-0.163086,-1.69922,2,12645
5527,-1.6983,50.5634,-0.162903,-1.6983,2,12646
5528,-1.69724,50.567,-0.16275,-1.69708,2,12647
5529,-1.69617,50.5706,-0.162415,-1.69617,2,12648
5530,-1.6951,50.5741,-0.162323,-1.69495,2,12649
5531,-1.69403,50.5777,-0.16214,-1.69373,2,12650
5532,-1.69296,50.5812,-0.161926,-1.69312,2,12651
5533,-1.69189,50.5848,-0.161743,-1.69159,2,12652
5534,-1.69083,50.5884,-0.161591,-1.69128,2,12653
5535,-1.68976,50.5919,-0.161407,-1.68976,2,12654
5536,-1.68869,50.5955,-0.161194,-1.68854,2,12655
5537,-1.68762,50.599,-0.161133,-1.68793,2,12656
5538,-1.68655,50.6026,-0.160797,-1.68671,2,12657
5539,-1.68549,50.6062,-0.160583,-1.68518,2,12658
5540,-1.68442,50.6097,-0.160431,-1.68457,2,12659
5541,-1.68335,50.6133,-0.160248,-1.68335,2,12660
5542,-1.68228,50.6168,-0.160004,-1.68243,2,12661
5543,-1.68121,50.6204,-0.15976,-1.68121,2,12662
5544,-1.68015,50.624,-0.159698,-1.67969,2,12663
5545,-1.67908,50.6275,-0.159424,-1.67908,2,12664
5546,-1.67801,50.6311,-0.158813,-1.67847,2,12665
5547,-1.67694,50.6346,-0.158752,-1.67633,2,12666
5548,-1.67587,50.6382,-0.158661,-1.67572,2,12667
5549,-1.6748,50.6418,-0.158508,-1.6748,2,12668
5550,-1.67374,50.6453,-0.158447,-1.67358,2,12669
5551,-1.67267,50.6489,-0.15802,-1.67267,2,12670
5552,-1.6716,50.6524,-0.157898,-1.67145,2,12671
5553,-1.67053,50.656,-0.157532,-1.67084,2,12672
5554,-1.66946,50.6596,-0.157562,-1.66931,2,12673
5555,-1.6684,50.6631,-0.15744,-1.6684,2,12674
5556,-1.66733,50.6667,-0.157227,-1.66718,2,12675
5557,-1.66626,50.6702,-0.156982,-1.66626,2,12676
5558,-1.66519,50.6738,-0.15683,-1.66504,2,12677
5559,-1.66412,50.6774,-0.156494,-1.66412,2,12678
5560,-1.66306,50.6809,-0.156372,-1.6629,2,12679
5561,-1.66199,50.6845,-0.156128,-1.66138,2,12680
5562,-1.66092,50.688,-0.155914,-1.66077,2,12681
5563,-1.65985,50.6916,-0.155701,-1.66077,2,12682
5564,-1.65878,50.6952,-0.15567,-1.65894,2,12683
5565,-1.65771,50.6987,-0.155396,-1.65741,2,12684
5566,-1.65665,50.7023,-0.155212,-1.6568,2,12685
5567,-1.65558,50.7058,-0.154968,-1.65558,2,12686
5568,-1.65451,50.7094,-0.154907,-1.65466,2,12687
5569,-1.65344,50.713,-0.154602,-1.65314,2,12688
5570,-1.65237,50.7165,-0.154388,-1.65222,2,12689
5571,-1.65131,50.7201,-0.154175,-1.651,2,12690
5572,-1.65024,50.7236,-0.154083,-1.65009,2,12691
5573,-1.64917,50.7272,-0.153748,-1.64948,2,12692
5574,-1.6481,50.7308,-0.153717,-1.64764,2,12693
5575,-1.64703,50.7343,-0.15332,-1.64734,2,12694
5576,-1.64597,50.7379,-0.153229,-1.6452,2,12695
5577,-1.6449,50.7414,-0.152985,-1.6449,2,12696
5578,-1.64383,50.745,-0.152832,-1.64398,2,12697
5579,-1.64276,50.7486,-0.152588,-1.64307,2,12698
5580,-1.64169,50.7521,-0.152405,-1.64124,2,12699
5581,-1.64063,50.7557,-0.15213,-1.64032,2,12700
5582,-1.63956,50.7592,-0.152008,-1.63971,2,12701
5583,-1.63849,50.7628,-0.151794,-1.63818,2,12702
5584,-1.63742,50.7664,-0.151733,-1.63727,2,12703
5585,-1.63635,50.7699,-0.151398,-1.63605,2,12704
5586,-1.63528,50.7735,-0.151215,-1.63544,2,12705
5587,-1.63422,50.777,-0.151001,-1.63422,2,12706
5588,-1.63315,50.7806,-0.150848,-1.63269,2,12707
5589,-1.63208,50.7842,-0.150574,-1.63208,2,12708
5590,-1.63101,50.7877,-0.15033,-1.63086,2,12709
5591,-1.62994,50.7913,-0.150146,-1.62933,2,12710
5592,-1.62888,50.7948,-0.149933,-1.62903,2,12711
5593,-1.62781,50.7984,-0.149811,-1.62781,2,12712
5594,-1.62674,50.802,-0.149597,-1.6272,2,12713
5595,-1.62567,50.8055,-0.149323,-1.62537,2,12714
5596,-1.6246,50.8091,-0.1492,-1.62445,2,12715
5597,-1.62354,50.8126,-0.148987,-1.62323,2,12716
5598,-1.62247,50.8162,-0.148895,-1.62262,2,12717
5599,-1.6214,50.8198,-0.14859,-1.6214,2,12718
5600,-1.62033,50.8233,-0.148346,-1.62048,2,12719
5601,-1.61926,50.8269,-0.148193,-1.61896,2,12720
5602,-1.61819,50.8304,-0.147949,-1.61835,2,12721
5603,-1.61713,50.834,-0.147736,-1.61713,2,12722
5604,-1.61606,50.8376,-0.147614,-1.61621,2,12723
5605,-1.61499,50.8411,-0.147339,-1.61438,2,12724
5606,-1.61392,50.8447,-0.147217,-1.61346,2,12725
5607,-1.61285,50.8482,-0.146912,-1.61255,2,12726
5608,-1.61179,50.8518,-0.146729,-1.61163,2,12727
5609,-1.61072,50.8554,-0.146576,-1.61072,2,12728
5610,-1.60965,50.8589,-0.146393,-1.6095,2,12729
5611,-1.60858,50.8625,-0.14624,-1.60889,2,12730
5612,-1.60751,50.866,-0.146027,-1.60736,2,12731
5613,-1.60645,50.8696,-0.145844,-1.60614,2,12732
5614,-1.60538,50.8732,-0.14563,-1.60522,2,12733
5615,-1.60431,50.8767,-0.145416,-1.60461,2,12734
5616,-1.60324,50.8803,-0.145203,-1.60339,2,12735
5617,-1.60217,50.8838,-0.14505,-1.60217,2,12736
5618,-1.6011,50.8874,-0.144806,-1.60126,2,12737
5619,-1.60004,50.891,-0.144531,-1.60004,2,12738
5620,-1.59897,50.8945,-0.144318,-1.59882,2,12739
5621,-1.5979,50.8981,-0.144165,-1.5976,2,12740
5622,-1.59683,50.9016,-0.14389,-1.59637,2,12741
5623,-1.59576,50.9052,-0.143707,-1.59576,2,12742
5624,-1.5947,50.9088,-0.143494,-1.59424,2,12743
5625,-1.59363,50.9123,-0.143341,-1.59271,2,12744
5626,-1.59256,50.9159,-0.143097,-1.59302,2,12745
5627,-1.59149,50.9194,-0.142883,-1.59119,2,12746
5628,-1.59042,50.923,-0.142731,-1.59058,2,12747
5629,-1.58936,50.9266,-0.142578,-1.58936,2,12748
5630,-1.58829,50.9301,-0.142334,-1.58844,2,12749
5631,-1.58722,50.9337,-0.14209,-1.5863,2,12750
5632,-1.58615,50.9372,-0.141846,-1.586,2,12751
5633,-1.58508,50.9408,-0.141754,-1.58478,2,12752
5634,-1.58401,50.9444,-0.14151,-1.58356,2,12753
5635,-1.58295,50.9479,-0.141205,-1.58325,2,12754
5636,-1.58188,50.9515,-0.140961,-1.58142,2,12755
5637,-1.58081,50.955,-0.140839,-1.58112,2,12756
5638,-1.57974,50.9586,-0.140625,-1.5799,2,12757
5639,-1.57867,50.9622,-0.140045,-1.57867,2,12758
5640,-1.57761,50.9657,-0.139984,-1.57806,2,12759
5641,-1.57654,50.9693,-0.139771,-1.57654,2,12760
5642,-1.57547,50.9728,-0.139526,-1.57532,2,12761
5643,-1.5744,50.9764,-0.139313,-1.5741,2,12762
5644,-1.57333,50.98,-0.13913,-1.57318,2,12763
5645,-1.57227,50.9835,-0.138947,-1.57227,2,12764
5646,-1.5712,50.9871,-0.138763,-1.57104,2,12765
5647,-1.57013,50.9906,-0.13855,-1.56982,2,12766
5648,-1.56906,50.9942,-0.138367,-1.5686,2,12767
5649,-1.56799,50.9978,-0.138184,-1.56769,2,12768
5650,-1.56693,51.0013,-0.137909,-1.56677,2,12769
5651,-1.56586,51.0049,-0.137726,-1.56586,2,12770
5652,-1.56479,51.0084,-0.137512,-1.56494,2,12771
5653,-1.56372,51.012,-0.137421,-1.56403,2,12772
5654,-1.56265,51.0156,-0.137177,-1.5625,2,12773
5655,-1.56158,51.0191,-0.137054,-1.56128,2,12774
5656,-1.56052,51.0227,-0.136719,-1.56067,2,12775
5657,-1.55945,51.0262,-0.136566,-1.55914,2,12776
5658,-1.55838,51.0298,-0.136383,-1.55823,2,12777
5659,-1.55731,51.0334,-0.1362,-1.55701,2,12778
5660,-1.55624,51.0369,-0.135895,-1.55609,2,12779
5661,-1.55518,51.0405,-0.135712,-1.55518,2,12780
5662,-1.55411,51.044,-0.135468,-1.55396,2,12781
5663,-1.55304,51.0476,-0.135284,-1.55273,2,12782
5664,-1.55197,51.0512,-0.135071,-1.55243,2,12783
5665,-1.5509,51.0547,-0.134827,-1.5506,2,12784
5666,-1.54984,51.0583,-0.134613,-1.54999,2,12785
5667,-1.54877,51.0618,-0.13443,-1.54846,2,12786
5668,-1.5477,51.0654,-0.134186,-1.54724,2,12787
5669,-1.54663,51.069,-0.134003,-1.54633,2,12788
5670,-1.54556,51.0725,-0.13382,-1.54602,2,12789
5671,-1.54449,51.0761,-0.133575,-1.54419,2,12790
5672,-1.54343,51.0796,-0.133362,-1.54358,2,12791
5673,-1.54236,51.0832,-0.133179,-1.54205,2,12792
5674,-1.54129,51.0868,-0.132904,-1.54083,2,12793
5675,-1.54022,51.0903,-0.13269,-1.54053,2,12794
5676,-1.53915,51.0939,-0.132477,-1.53931,2,12795
5677,-1.53809,51.0974,-0.132324,-1.53717,2,12796
5678,-1.53702,51.101,-0.132019,-1.53687,2,12797
5679,-1.53595,51.1046,-0.131866,-1.53564,2,12798
5680,-1.53488,51.1081,-0.131561,-1.53503,2,12799
5681,-1.53381,51.1117,-0.131439,-1.53381,2,12800
5682,-1.53275,51.1152,-0.131256,-1.53229,2,12801
5683,-1.53168,51.1188,-0.131073,-1.53137,2,12802
5684,-1.53061,51.1224,-0.130829,-1.53076,2,12803
5685,-1.52954,51.1259,-0.130615,-1.52954,2,12804
5686,-1.52847,51.1295,-0.130402,-1.52802,2,12805
5687,-1.5274,51.133,-0.13028,-1.52649,2,12806
5688,-1.52634,51.1366,-0.129974,-1.52557,2,12807
5689,-1.52527,51.1402,-0.129761,-1.52527,2,12808
5690,-1.5242,51.1437,-0.129547,-1.52374,2,12809
5691,-1.52313,51.1473,-0.129303,-1.52283,2,12810
5692,-1.52206,51.1508,-0.129059,-1.52161,2,12811
